deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
tc,cpscs,tc-cpscs,Transport Canada,Canadian Port State Control System,"Canadian Port State Control System
 The project is to redevelop the system from an aging (end-of-life) technology to a current .NET platform. The redevelopment will also include the integration into other business lines under the Transport Canada Dispatch and Tracking System.","$1,629,454","March 31, 2017","March 31, 2017",0.8,379,8555-421-266,"June 9, 2016",0,0
tc,norms,tc-norms,Transport Canada,National Occurrence Response Management System,"National Occurrence Response Management System
 The project is for the redesign and replacement of existing inefficient tools, processes, and procedures towards creating a current, modern, well designed, well supported tool set to enaple the Occurrence Response sections in Civil Aviation, Marine Safety, and Rail Safety to manage and deliver the Minster's Observer Program as defined in the Canadian Transportation Accident Investigation and Safety Board (CTAISB) ,Act, and other relevant legislation for Safety and Security Groups.","$1,527,700","March 31, 2017","March 31, 2017",0.8,380,8555-421-266,"June 9, 2016",0,0
tc,nwds,tc-nwds,Transport Canada,Navigable Waterways Database System,"Navigable Waterways Database System
 The project is to modify The Navigable Waterways Database System to support the business requirement changes resulting from the legislative
 amendments.","$1,549,166","March 31, 2017","March 31, 2017",0.8,381,8555-421-266,"June 9, 2016",0,0
tc,hdebd,tc-hdebd,Transport Canada,Harnessing Data for Evidence-Based Decisions,"Harnessing Data for Evidence-Based Decisions
 The project is to address the regulatory amendments to the Carriers and Transportation and Grain Handling Undertaking Information Regulations (to be renamed to Transportation Information Regulations). These amendments which mandate electronic reporting mechanisms, and once implemented, will affect transportation data surveys and anaylsis and trigger a number of new pressures impacting this project.","$1,822,629","March 31, 2021","March 31, 2021",4.8,382,8555-421-266,"June 9, 2016",0,0
tc,mpdis,tc-mpdis,Transport Canada,Marine Personnnel Document Issuance System,"Marine Personnnel Document Issuance System
 MPDIS is a protected ""B"" applicatii;>n which consolidates examination and certification of Canadian Marine Personnel in compliance with the Canada Shipping Act 2001, the International Labour Organization (ILO) and the International Maritime Organization (IMO) through the service delivery, meeting the Standards of Training, Certification and Watchkeeping (STCV\/-95 Manila amendments of 2010). It enables Marine Safety & Security to satisfy its mandate to provide professional, internationally recognized credentials to Canadian Marine Personnel in a consistent and effect manner and meet its strategic objectives to provide ""Continuous improvement, effective leadership and sound management practices in program delivery''; ""Harmonizedand effective Marine Safety policy and regulatory framework focused on· performance and risk management.""","$4,874,711","March 31, 2019","March 31, 2019",2.8,383,8555-421-266,"June 9, 2016",0,0
tc,enterprise-bi,tc-enterprise-bi,Transport Canada,Enterprise Business Intelligence,"Business Intelligence Infrastructure
 The project objective is the continuation of the development of a multimodal infrastructure, the Business Intelligence Infrastructure (BIi), to provide the tools required for Safety & Security to produce and deliver comprehensive analysis and reports in a more effective, efficient and accessible manner.","$5,762,826","March 31, 2017","March 31, 2017",0.8,384,8555-421-266,"June 9, 2016",0,0
tc,tdgc,tc-tdgc,Transport Canada,Transportation of Dangerous Goods Core,"Transportation of Dangerous Goods Core
 The project will respond to a long-standing and growing need with the Directorate, having higher quality, more complete and fully linked data will allow for better analysis and reporting. This will permit the TOG program to better identify areas of improvement, emerging issues and safety trends. An effective TDG Core will lead to a more intelligent allocation of resources and improve the level of delivery and effectiveness of the TOG program in general.","$4,530,374","March 31, 2019","March 31, 2019",2.8,385,8555-421-266,"June 9, 2016",0,0
tc,oms,tc-oms,Transport Canada,Operations Management System,"Transport Canada Operations Management System
 Responding to the Operation Center Consolidatio·neffort that included Civil Aviation Contingency Operations, Situation Centre and Canadian Transport Emergency Centre, this project would look to rationalize several legacy applications and manual processes. The goal is to develop a single application for all 3 centres to manage and track events. The application would track all events across all modes.","$1,087,390","March 31, 2018","March 31, 2018",1.8,386,8555-421-266,"June 9, 2016",0,0
tc,imit-security,tc-imit-security,Transport Canada,IM/IT Security Enhancements,"IM/IT Security Enhancements
 The project is to enhance Transport Canada's IM/IT security posture through the acquisition and implementation.of additional security procedures and tools over a period of five years in the following areas: Data Loss Prevention (DLP); Governance, Risk and Compliance; Vulnerabilti-y Management(Applications and Databases); Advanced Malware Protection; and Portable Storage Devices.","$1,264,694","March 31, 2019","March 31, 2019",2.8,387,8555-421-266,"June 9, 2016",0,0
tc,sap-bi,tc-sap-bi,Transport Canada,SAP Business Intelligence Project,"SAP Business Intelligence Project
 The project is to extend the life and service potential of the existing corporate Finance Business Intelligence (Bl) infrastructure, upgrade the Financial Management reporitng and Bl portfolio with that of the rest of Transport Canada and the standard of the Government of Canada, as well as enhance a current enterprise Bl platform that can be improved with additional features for visualization, dashboards, and other such current capabilities.","$1,622,749","March 31, 2018","March 31, 2018",1.8,388,8555-421-266,"June 9, 2016",0,0
tc,office2013,tc-office2013,Transport Canada,Office 2013 Desktop Renewal Project,"Desktop Renewal Project- Office 2013
 The project is to complete all the activities required to upgrade the Transport Canada workplace technology devices to comply with the new office automation suite minimum standard as directed by the Chief Information Officer Branch of the Treasury Board Secretariat.","$10,652,160","March 31, 2017","March 31, 2017",0.8,389,8555-421-266,"June 9, 2016",1,0
tc,tma,tc-tma,Transport Canada,Transforming to Mobile Applications,"Transforming to Mobile Applications
 The project is to provide a mobile working environment for Transport Canada (TC) inspectors (including mobile devices) and mobile enabled business applications for TC inspectors, other TC employees, and external stakeholders.","$8,876,237","March 31, 2018","March 31, 2018",1.8,390,8555-421-266,"June 9, 2016",0,0
tc,saar,tc-saar,Transport Canada,System Architecture and Application Rationalization,"System Architecture and Application Rationalization
 The purpose of this project is to reduce the number of applications and increase integration amongst those that remain by introducing a modern, consistent approach to application delivery and support. The result will be a sustainable, more agile pproach to delivering the tools required by the
 Transoort Canada business communitv.","$8,346,002","March 31, 2020","March 31, 2020",3.8,391,8555-421-266,"June 9, 2016",0,0
tc,rstav,tc-rstav,Transport Canada,Rail Safety Purchase of Track Assessment Vehicles,"Rail Safety Purchase of Track Assessment Vehicles
 This project is to replace the older track assessment vehicles at the end of their lifecycle and add an additional vehicle to the fleet to obtain a consistent inspection regime across the country.","$2,906,101","March 31, 2018","March 31, 2018",1.8,392,8555-421-266,"June 9, 2016",0,0
tc,wlm,tc-wlm,Transport Canada,Workload Migration,"Planned - Support of Data Centre Consolidation
 The Data Center Consolidation Program (DCCP) is one of the major Government of Canada (GC) inforll)ation technology services transformation initiatives within the mandate of Shared Services Canada (SSC). The funds will enable Transport Canada to allocate a combination of existing staff and professional services personnel and acquire the necessary tools to perform required activities to fulfill its obligations as one of the 44 GC departments which Will participate in this initiative.","$3,754,406","March 31, 2019","March 31, 2019",2.8,393,8555-421-266,"June 9, 2016",0,0
tc,dsa,tc-dsa,Transport Canada,Decision Support and Analytics,"Planned - Decision Support and Analytics
 The project is to develop the plans necessary to implement departmental level Business Intelligence (Bl) and analytics capabilities including the required technical and data architecture, governance, business services, and a resourcing strategy.","$1,091,538","March 31, 2018","March 31, 2018",1.8,394,8555-421-266,"June 9, 2016",0,0
vac,fhcpsi,vac-fhcpsi,Veterans Affairs Canada,New Federal Health Care Processing System Implementation,"New Federal Health Care Processing System Implementation: Implementation of new key delivery mechanism for the provision of health claims processing services to support and fulfil Veteran Affairs Canada's mission tci provide exemplary, client-centred services and benefits that respond to the needs of Veterans Affairs Canada clients.","$2,478,595","July 18, 2016","July 18, 2016",0.1,395,8555-421-266,"June 9, 2016",0,0
vac,web-sg,vac-web-sg,Veterans Affairs Canada,Web 1.0 Standards & 2.0 Guidelines,"Web 1.0 Standards & 2.0 Guidelines:
 The purpo·se of the project is to ensure veterans.gc.ca is accessible and usable; to establish and implement Web governance and oversight; to develop a departmental strategy for using Web 1.0 and Web 2.0 tools and services; to continue developing knowledgeable staff who use social media and other Web 2.0 tools; and to actively use and apply Web 2.0 technologies to engage our audiences and stakeholders.","$4,118,797","March 31, 2017","March 31, 2017",0.8,396,8555-421-266,"June 9, 2016",0,0
