deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
tc,enterprise-bi,tc-enterprise-bi,Transport Canada,Enterprise Business Intelligence and Data Analytics,"Transport Canada requires a modern enterprise platform enabling all programs across the department to significantly improve their Business Intelligence and advanced data analytics capabilities. This platform will: support the transition towards a digital culture and a data-driven organization enabling horizontal reporting, data sharing, and data stewardship; enable collection of data from program areas across the department into a secure enterprise Transport Canada Data Lake thus eliminating data silos and duplication resulting in cost efficiencies; enable employees and program areas to analyze new sources of data (including big data) to improve planning, policy development, and riskbased decision making; and, provide employees with modern tools and advanced analytics capabilities (machine learning, geospatial, predictive analytics, and artificial intelligence).",8331247,2023-05-31,2023-05-31,1.1,482,8530-441-13-505,"April 25, 2022",0,0
tc,lms,tc-lms,Transport Canada,Departmental Learning Management System,"The objective of this project is to replace Transport Canada's legacy Learning Management System with an enterprise Learning Management System - for use by all Transport Canada employees and all external client stakeholders - to manage, track and deliver all Transport Canada training courses, and to eliminate the serious risk of the currently vendor-unsupported product.",3944316,2022-09-30,2022-09-30,0.4,483,8530-441-13-505,"April 25, 2022",0,0
tc,aimms,tc-aimms,Transport Canada,Aircraft Inventory and Maintenance Management System,"The current aircraft inventory system has reached the end of its life cycle and support is no longer cost-effective. The inventory is currently managed manually and prone to error. Its companion maintenance system, Computerized Aircraft Maintenance Program also requires substantial improvements to make it an effective tool. New software will decrease the number of issues, enable better inventory management and increase program efficiency. The project will explore the opportunity to leverage a third party to deliver this system via a Request for Information process and define the optimal characteristics of a target system to be procured via a competitive process.",18833917,2025-08-31,2025-08-31,3.4,484,8530-441-13-505,"April 25, 2022",1,0
tc,fodm,tc-fodm,Transport Canada,Flight Operations Data Management,"This project will address the requirement for a system to plan flight operations, record flying activities, manage pilot training records, track pilot flight and duty times, and generate various reports concerning these activities. Two software products that are critical to the continued operations of the Aircraft Services Directorate will be replaced, namely FlightPak and FLTDUTY XLS, which are stable but have reached the end of their life and are no longer receiving vendor support. A Commercial Off-The- Shelf product, or suite of products, will be procured that will allow Aircraft Services to meet and stay in compliance with the changes to the Civil Aviation Regulations for Flight Duty requirements. Business efficiencies will be gained through system and data integration as well as robust reporting. Furthermore, a new product will also allow Aircraft Services to provide online aircraft booking based on availability of fleet aircraft in line with maintenance schedules to Transport Canada Pilots and Canadian Coast Guard operations nationally.",3356321,2024-03-31,2024-03-31,1.9,485,8530-441-13-505,"April 25, 2022",0,0
tc,miss,tc-miss,Transport Canada,Major Investigation Specialized Software,"This project will acquire and pilot specialized software to assist in the conduct of regulatory investigations including major investigations. By adopting a recognized law enforcement methodology, coupled with industry-standard investigation specialized software, the department will have the ability to work with other agencies (i.e. Federal, Provincial, Territorial and Municipal) in a cohesive approach during significant investigations. The solution will increase efficiencies though in-field electronic data gathering, improved data storage, and the ability to share data with external law enforcement agencies.",4136432,2022-06-30,2022-06-30,0.2,486,8530-441-13-505,"April 25, 2022",0,0
tc,digital-workspace,tc-digital-workspace,Transport Canada,"Digital Workspace (Records Document Information Management System Migration to SharePoint, LRS Migration to GCDOCs)","In alignment with Transport Canada’s transformation strategy, Transport Canada will modernize information and records management governance by delivering an automated and integrated electronic document and records management system . This will improve the management of information captured in paper and electronic formats for all Transport Canada employees. The Digital Workspace project will leverage M365-SharePoint as the information management digital platform, and the replacement for Records Document Information Management System and Shared Drive (G). The scope of the project will also include a reduced footprint of GCdocs to manage paper records as the replacement of LiveLink Records Server.",7566959,2024-03-31,2024-03-31,1.9,487,8530-441-13-505,"April 25, 2022",0,0
tc,wlm,tc-wlm,Transport Canada,Workload Migration Leveraging Cloud Services and Shared Services Canada Enterprise Data Centre Services,"This project will conduct an analysis, prepare a plan for the migration, and migrate TC business applications and workloads to Cloud services or Shared Services Canada Enterprise Data Centres, where appropriate. The key deliverables are 1) short, medium and long term Workload Migration solutions based on Cloud services, Shared Services Canada data center, and other alternative platforms and architectures compliant with Transport Canada and Government of Canada standards and guidelines for the delivery of information technology services; 2) a comprehensive migration plan to ensure Transport Canada’s migration readiness in synchronization with the availability of Shared Services Canada brokered Cloud services; and 3) Cloud services to host workloads migrated out of legacy data centre B23(Macdonald Cartier Data Center).",31455661,2026-03-31,2026-03-31,3.9,488,8530-441-13-505,"April 25, 2022",1,0
tc,srccs-mod,tc-srccs-mod,Transport Canada,Transportation Security Clearance Modernization,"The intent of the Transportation Security Clearance Modernization project is to support and improve service levels for Transport Canada’s Security Screening Programs amidst the challenges of receiving increasingly higher volumes of service requests requiring tedious manual data validation, paper-based processes; an influx of temporary staff to clear backlogs; an unstable system and aging technology. The Transportation Security Clearance Modernization project consists of five inter-related initiatives which help to respond to these challenges by: 1) digitizing the Transport Canada Security Clearance Application and adding the capability to upload documents, reducing the need for manual validation, mail-in and matching application to documents, reducing the environmental impact of printing and storing paper; and creating a common component for any project using DocumentUpload; 2) upgrading aging technology for the Transport Canada Automated Fingerprinting Information System which collects, exchanges and stores biometric data, a key input for security screening; 3) stabilizing the new decision support tool (Vault) which is experiencing Severity 1 issues since its launch to production in August 2021; improving the overall system’s performance by automating manual processes and developing detailed reporting capabilities; 4) delivering a service blueprint and an online service portal concept; and 5) conducting an in-depth analysis and recommendations on policy changes and performance measures which provide potential to further improve service levels.",8557098,2023-03-31,2023-03-31,0.9,489,8530-441-13-505,"April 25, 2022",0,0
tc,gc-ia,tc-gc-ia,Transport Canada,Grants and Contributions - Intake and Assessment,"In alignment with Transport Canada’s digital strategy, develop a digital solution that will enable Canadians to apply for Grant and Contribution funding and enable Transport Canada Programs Groups to receive and assess those Grants and Contributions applications. The Grants and Contributions - Intake and Assessment solution will be a modern, publicly accessible intake portal, and internal assessment system that includes robust business analytics and reporting capabilities. Transport Canada will establish new and improved, streamlined ways to work by means of data-driven management, improve collaboration with Canadians via new Grants and Contributions processes and procedures, and will also facilitate faster, more accurate and transparent funding to applicants to support initiatives across all departmental core responsibility areas. Delivered in two parts; Part 1 being the delivery of the enterprise foundation and pilot program and Part 2 being the delivery of the remaining programs.",2603800,2023-03-31,2023-03-31,0.9,490,8530-441-13-505,"April 25, 2022",0,0
tc,ktdi,tc-ktdi,Transport Canada,Known Traveller Digital Identity,"This investment aims to leverage advances in mobile devices, cryptography, distributed ledger technology (blockchain), and biometrics technologies to facilitate seamless and secure air travel. The project is based on a partnership between Canada, the Netherlands, our respective industry partners, and the World Economic Forum.",1828905,,"Project on hold, new estimated end date TBD",,491,8530-441-13-505,"April 25, 2022",0,0
tc,plact-ai,tc-plact-ai,Transport Canada,Pre-load Air Cargo Targeting - AI Pilot,"The Pre-load Air Cargo Targeting project will continue and scale the Artificial Intelligence pilot for Air Cargo Security. To meet upcoming regulations changes, the project seeks to introduce advanced algorithmic pattern detection and data visualization aided by Artificial Intelligence to support the targeting of Air Cargo shipments for inspection to explore its applicability to risk-based inspection processes.",5228812,2024-03-31,2024-03-31,1.9,492,8530-441-13-505,"April 25, 2022",0,0
tc,caoar,tc-caoar,Transport Canada,Civil Aviation Oversight Application Rationalization,The key goal of this initiative is to transition current systems and applications into a streamlined and modernized solution to enhance aviation safety and optimize resource utilization.,21365032,2025-07-31,2025-07-31,3.3,493,8530-441-13-505,"April 25, 2022",1,0
